treatment_sample_ID,pert_id,expected_control,status,unmatched_reason,matched_control_count,matched_control_sample_IDs,match_data_source,match_Strains,match_Medium,match_Temperature,match_pert_time,match_pert_time_unit,match_instrument,match_Yeast_cell_plate
C4002,#46,DMSO,matched,,1,C3949,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4005,#22,DMSO,matched,,1,C3955,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4006,#30,DMSO,matched,,1,C3955,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4008,#46,DMSO,matched,,1,C3955,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4009,#7,Water,matched,,2,C3937|C4014,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4010,#15,Water,matched,,2,C3937|C4014,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4011,#23,Water,matched,,2,C3937|C4014,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4012,#31,Water,matched,,2,C3937|C4014,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4013,#39,Water,matched,,2,C3937|C4014,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4015,#7,Water,matched,,2,C3943|C4020,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4016,#15,Water,matched,,2,C3943|C4020,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4017,#23,Water,matched,,2,C3943|C4020,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4018,#31,Water,matched,,2,C3943|C4020,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4019,#39,Water,matched,,2,C3943|C4020,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4021,#8,DMSO,matched,,1,C3949,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4025,#40,DMSO,matched,,1,C3949,WAYC,CGD,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4027,#8,DMSO,matched,,1,C3955,WAYC,BAH,YNB+CSM+2% glucose,37,240,min,CAA,WAY_CP42
C4036,#25,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4038,#41,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4040,#9,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4041,#17,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4042,#25,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4044,#41,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4046,#10,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4047,#18,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4052,#10,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4053,#18,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4056,#42,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4058,#11,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4060,#27,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4061,#35,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4062,#43,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4064,#11,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4066,#27,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4068,#43,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4069,#4,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4071,#20,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4072,#28,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4074,#44,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4075,#4,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4076,#12,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4077,#20,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4078,#28,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4080,#44,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4082,#13,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4083,#21,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4084,#29,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4088,#13,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4089,#21,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4090,#29,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4092,#45,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4093,#6,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4094,#14,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4095,#22,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4096,#30,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4097,#38,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4098,#46,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4100,#14,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4102,#30,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4103,#38,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4104,#46,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4105,#7,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4106,#15,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4108,#31,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4109,#39,Water,matched,,2,C4033|C4110,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4111,#7,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4112,#15,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4113,#23,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4114,#31,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4115,#39,Water,matched,,2,C4039|C4116,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4117,#8,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4121,#40,DMSO,matched,,1,C4045,WAYC,CGD,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4123,#8,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4127,#40,DMSO,matched,,1,C4051,WAYC,BAH,YNB+CSM+2% galactose,37,15,min,CAC,WAY_CP43
C4130,#9,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4132,#25,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4134,#41,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4136,#9,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4137,#17,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4138,#25,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4142,#10,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4143,#18,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4146,#42,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4149,#18,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4154,#11,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4156,#27,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4157,#35,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4158,#43,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4160,#11,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4162,#27,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4163,#35,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4164,#43,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4165,#4,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4166,#12,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4167,#20,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4168,#28,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4170,#44,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4171,#4,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4172,#12,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4173,#20,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4174,#28,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4176,#44,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4178,#13,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4179,#21,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4180,#29,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4182,#45,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4184,#13,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4185,#21,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4186,#29,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4188,#45,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4189,#6,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4190,#14,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4191,#22,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4192,#30,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4193,#38,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4194,#46,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4196,#14,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4197,#22,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4198,#30,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4199,#38,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4200,#46,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4201,#7,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4202,#15,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4203,#23,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4204,#31,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4205,#39,Water,matched,,2,C4129|C4206,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4207,#7,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4209,#23,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4210,#31,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4211,#39,Water,matched,,2,C4135|C4212,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4213,#8,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4217,#40,DMSO,matched,,1,C4141,WAYC,CGD,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4219,#8,DMSO,matched,,1,C4147,WAYC,BAH,YNB+CSM+2% galactose,37,30,min,O,WAY_CP44
C4226,#9,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4228,#25,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4232,#9,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4233,#17,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4234,#25,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4236,#41,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4238,#10,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4239,#18,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4242,#42,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4244,#10,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4245,#18,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4248,#42,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4250,#11,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4252,#27,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4253,#35,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4254,#43,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4258,#27,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4260,#43,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4262,#12,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4263,#20,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4266,#44,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4267,#4,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4268,#12,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4269,#20,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4270,#28,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4274,#13,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4275,#21,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4276,#29,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4278,#45,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4280,#13,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4281,#21,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4282,#29,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4284,#45,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4285,#6,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4286,#14,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4287,#22,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4288,#30,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4289,#38,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4290,#46,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4292,#14,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4293,#22,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4294,#30,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4295,#38,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4296,#46,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4297,#7,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4298,#15,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4299,#23,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4300,#31,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4301,#39,Water,matched,,2,C4225|C4302,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4303,#7,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4304,#15,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4306,#31,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4307,#39,Water,matched,,2,C4231|C4308,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4309,#8,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4313,#40,DMSO,matched,,1,C4237,WAYC,CGD,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4315,#8,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4319,#40,DMSO,unmatched_huber_only,no_exact_requested_solvent_control,0,,WAYC,BAH,YNB+CSM+2% galactose,37,60,min,CAA,WAY_CP45
C4322,#9,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4324,#25,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4326,#41,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4328,#9,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4329,#17,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4330,#25,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4332,#41,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4334,#10,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4335,#18,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4338,#42,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4340,#10,DMSO,matched,,1,C4339,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4341,#18,DMSO,matched,,1,C4339,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4344,#42,DMSO,matched,,1,C4339,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4346,#11,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4348,#27,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4349,#35,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4350,#43,Water,matched,,2,C4321|C4398,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4352,#11,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4354,#27,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4356,#43,Water,matched,,2,C4327|C4404,WAYC,BAH,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4357,#4,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4358,#12,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4359,#20,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4360,#28,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
C4362,#44,DMSO,matched,,1,C4333,WAYC,CGD,YNB+CSM+2% galactose,37,90,min,O,WAY_CP46
